codigo_comunidad;comunidad;name;year;precio;IPC;edad_media;mano_obra;precio_Acero;precio_Aluminio;precio_Cemento;precio_Ceramica;precio_Cobre;precio_Energía;precio_Ligantes;precio_Madera;num_hipotecas;num_inmigracion
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/10/2016;11210;93962;4,384E+14;39392;9901;7230;16499;14366;17259;29515;37860;18460;1109;35870
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/01/2017;11290;94258;4,3931E+15;39527;10804;7554;16367;14370;20897;32580;45171;18455;1530;35769
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/04/2017;11490;94624;4,3931E+15;3972;10977;7915;16097;14354;20833;30211;43765;18526;1386;36393
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/07/2017;11580;94298;4,40335E+15;39482;10838;7786;16091;14479;21009;29093;42093;18542;1423;37017
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/10/2017;11420;9495;4,40335E+15;39918;11387;7814;16112;14481;23082;30826;44887;18535;1102;37641
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/01/2018;11430;94579;4,41009E+15;39721;11815;8054;16012;14520;22103;31917;46222;18590;1451;38265
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/04/2018;11610;95452;4,41009E+15;40085;11918;7917;16252;14515;21567;31110;47065;18544;1620;39140
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/07/2018;11770;96597;4,41551E+15;40236;11815;8396;16244;14547;21142;34394;55238;18633;1577;40014
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/10/2018;11820;97282;4,41551E+15;40685;11934;8159;16168;14543;20921;35601;57609;18634;1413;40889
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/01/2019;11940;95803;4,42163E+14;40052;11755;8039;16364;14604;20441;33011;49887;18687;1407;41764
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/04/2019;12130;97495;4,42163E+14;40604;11664;7901;16437;14736;22044;34134;57218;18803;1731;42784
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/07/2019;12320;97586;4,43022E+16;40417;11359;7928;16469;14785;20644;33469;54174;18858;1208;43804
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/10/2019;12590;97772;4,43022E+16;40731;10997;7734;16422;14835;20222;33387;50285;18909;1532;44825
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/01/2020;12840;96973;4,43736E+15;40426;10985;7837;16548;14838;20645;34564;47139;18943;1966;45845
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/04/2020;13170;96481;4,43736E+15;40357;10832;7526;16613;15062;18528;27389;43547;18976;983;45856
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/07/2020;13040;96301;4,44305E+16;40205;10477;7321;16493;15221;20712;29080;45249;19001;1062;45866
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/10/2020;13080;96815;4,44305E+16;40451;10697;7516;16503;15229;21268;29005;50751;19028;1291;45876
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/01/2021;13030;9737;4,45475E+15;40584;11880;7753;16595;15235;24083;32594;51014;19055;1906;45887
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/04/2021;13290;991;4,45475E+15;41122;12803;8173;16593;15197;28613;34780;57701;19377;1688;46104
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/07/2021;13540;99506;4,47298E+15;41188;15445;9155;16685;15278;28830;37722;62714;20122;1636;46320
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/10/2021;13830;102196;4,47298E+15;42291;16056;10610;16844;15918;30916;44256;68130;20489;1520;46537
15;comunidad-foral-navarra;Comunidad Foral de Navarra;01/01/2022;14140;103508;4,4816E+15;42692;16897;11247;18123;18552;30852;46977;68574;21025;1756;46754
13;comunidad-madrid;Comunidad de Madrid;01/01/2003;17900;72739;3,91882E+16;3130;7199;7258;13499;12274;5582;20170;14539;15074;40950;478832
13;comunidad-madrid;Comunidad de Madrid;01/04/2003;18940;7387;3,91882E+16;31754;7307;7283;13437;12272;5276;19409;15257;15072;41600;495370
13;comunidad-madrid;Comunidad de Madrid;01/07/2003;19960;7353;3,91936E+16;31592;7244;7048;13246;12260;5412;18653;15178;15126;39371;511908
13;comunidad-madrid;Comunidad de Madrid;01/10/2003;21120;74469;3,91936E+16;31996;7174;7054;13312;12244;5905;18173;14452;15129;42323;528447
13;comunidad-madrid;Comunidad de Madrid;01/01/2004;22180;74498;3,92349E+15;31941;7357;7117;13427;12260;6893;17733;12628;15179;53021;544985
13;comunidad-madrid;Comunidad de Madrid;01/04/2004;23240;75903;3,92349E+15;32514;9125;7211;13734;12408;8793;18245;13428;15218;51136;567920
13;comunidad-madrid;Comunidad de Madrid;01/07/2004;24180;75971;3,93278E+15;32513;9282;7526;13728;12482;8193;19059;13695;15273;47160;590856
13;comunidad-madrid;Comunidad de Madrid;01/10/2004;25110;77034;3,93278E+15;32956;10139;7735;13713;12575;8631;20314;13255;15319;41532;613791
13;comunidad-madrid;Comunidad de Madrid;01/01/2005;25850;76628;3,93833E+15;3276;10177;7534;13922;12689;8666;19606;12534;15364;51641;636726
13;comunidad-madrid;Comunidad de Madrid;01/04/2005;26670;78166;3,93833E+15;3346;9777;7875;14331;12849;9253;21880;17023;15556;56145;641135
13;comunidad-madrid;Comunidad de Madrid;01/07/2005;27420;78292;3,94564E+15;33403;9545;7681;14355;12953;10604;23285;19484;15591;47830;645544
13;comunidad-madrid;Comunidad de Madrid;01/10/2005;28220;79583;3,94564E+15;33917;9852;7837;14438;13018;11929;25389;23403;15619;49567;649952
13;comunidad-madrid;Comunidad de Madrid;01/01/2006;29000;79777;3,95573E+15;33916;9782;8687;14736;13323;13814;25360;23056;15722;56495;654361
13;comunidad-madrid;Comunidad de Madrid;01/04/2006;29750;81343;3,95573E+15;34524;10160;8952;15632;13604;18383;25878;26087;15860;55458;670329
13;comunidad-madrid;Comunidad de Madrid;01/07/2006;30310;81392;3,96454E+15;34523;10600;8866;15635;13768;21471;26053;25822;16007;46298;686298
13;comunidad-madrid;Comunidad de Madrid;01/10/2006;30960;81678;3,96454E+15;34641;11028;8685;15654;13968;21002;23814;21955;16073;45475;702266
13;comunidad-madrid;Comunidad de Madrid;01/01/2007;31550;81745;3,96885E+15;34581;10796;8846;16343;14313;15404;22915;20353;16381;53677;718234
13;comunidad-madrid;Comunidad de Madrid;01/04/2007;31920;83333;3,96885E+15;35261;11550;8895;16942;14678;20292;23958;24441;16701;48795;746741
13;comunidad-madrid;Comunidad de Madrid;01/07/2007;32240;83243;3,97405E+15;3520;11471;8654;16938;14712;20531;25892;28288;16870;47685;775248
13;comunidad-madrid;Comunidad de Madrid;01/10/2007;32580;84482;3,97405E+15;3571;11052;7948;16849;14764;19879;26825;32004;17061;35943;803756
13;comunidad-madrid;Comunidad de Madrid;01/01/2008;32670;85029;3,97958E+13;35861;10949;7755;16918;14834;16942;29123;31611;17247;39243;832263
13;comunidad-madrid;Comunidad de Madrid;01/04/2008;32530;866;3,97958E+13;36535;12335;8198;17221;15033;19472;30200;32321;17298;40379;842550
13;comunidad-madrid;Comunidad de Madrid;01/07/2008;32170;87351;3,98739E+15;36783;14465;8430;17160;14988;18842;37265;41968;17341;41148;852836
13;comunidad-madrid;Comunidad de Madrid;01/10/2008;31500;87413;3,98739E+15;36814;13274;7648;16939;14726;13057;29456;32450;17334;28882;863123
13;comunidad-madrid;Comunidad de Madrid;01/01/2009;30500;85843;3,99779E+15;3616;11029;6287;17121;14629;8591;21798;20183;17354;28798;873410
13;comunidad-madrid;Comunidad de Madrid;01/04/2009;29740;86658;3,99779E+15;36529;9833;6229;16638;14576;11798;22590;25403;17345;32228;875221
13;comunidad-madrid;Comunidad de Madrid;01/07/2009;28850;86506;4,01174E+15;36373;9510;6433;16309;14544;13094;24981;33640;17277;32637;877032
13;comunidad-madrid;Comunidad de Madrid;01/10/2009;28840;87034;4,01174E+15;36621;9548;6897;16298;14418;14870;25283;35023;17239;31514;878844
13;comunidad-madrid;Comunidad de Madrid;01/01/2010;28120;86824;4,02666E+15;36464;9421;7655;16126;14327;18183;26699;38962;17250;32928;880655
13;comunidad-madrid;Comunidad de Madrid;01/04/2010;27840;88051;4,02666E+15;36961;10486;8205;15934;14327;20366;28622;44638;17243;34178;877260
13;comunidad-madrid;Comunidad de Madrid;01/07/2010;27550;88146;4,04451E+15;3696;10516;7704;15716;14331;18502;28643;43654;17249;30237;873864
13;comunidad-madrid;Comunidad de Madrid;01/10/2010;27360;890;4,04451E+15;3737;10684;7917;15503;14268;20960;28313;42363;17276;22192;870468
13;comunidad-madrid;Comunidad de Madrid;01/01/2011;27040;89523;4,06122E+15;37496;11121;8414;15447;14280;24737;30715;46173;17348;26799;867073
13;comunidad-madrid;Comunidad de Madrid;01/04/2011;26840;9124;4,06122E+15;38136;11892;8130;15556;14321;24053;34081;54266;17434;19288;854115
13;comunidad-madrid;Comunidad de Madrid;01/07/2011;26260;90696;4,079E+16;37941;12168;7923;15658;14255;24495;33478;54235;17417;19241;841157
13;comunidad-madrid;Comunidad de Madrid;01/10/2011;25810;91691;4,079E+16;38297;12053;8036;15852;14239;21453;33423;55991;17455;15163;828199
13;comunidad-madrid;Comunidad de Madrid;01/01/2012;25220;91346;4,09512E+15;3810;11670;8016;16074;14238;23287;36679;60002;17459;16453;815241
13;comunidad-madrid;Comunidad de Madrid;01/04/2012;24670;93058;4,09512E+15;38816;11703;7922;16036;14259;22708;37057;63074;17475;14626;802036
13;comunidad-madrid;Comunidad de Madrid;01/07/2012;23540;92663;4,11187E+15;38651;11549;7552;16348;14272;23121;35076;57085;17492;14400;788830
13;comunidad-madrid;Comunidad de Madrid;01/10/2012;22810;94805;4,11187E+15;39445;11168;7491;16522;14237;23409;36203;60005;17485;12975;775624
13;comunidad-madrid;Comunidad de Madrid;01/01/2013;22170;93555;4,1328E+15;39017;11185;7369;16130;14215;24072;35073;52739;17545;14311;762419
13;comunidad-madrid;Comunidad de Madrid;01/04/2013;21310;9428;4,1328E+15;39315;10874;7211;16631;14158;22698;34522;55771;17593;11339;742598
13;comunidad-madrid;Comunidad de Madrid;01/07/2013;20230;94218;4,15563E+15;39253;10594;7016;16784;14208;21121;34788;53995;17601;10179;722777
13;comunidad-madrid;Comunidad de Madrid;01/10/2013;19590;94615;4,15563E+15;3943;10698;6918;16676;14352;21014;34837;54121;17624;10160;702956
13;comunidad-madrid;Comunidad de Madrid;01/01/2014;19110;9372;4,1767E+15;39083;10584;6794;16279;14213;21279;33485;52112;17700;12939;683135
13;comunidad-madrid;Comunidad de Madrid;01/04/2014;18620;945;4,1767E+15;39439;10525;6837;16112;14337;19472;32937;52149;17782;11630;666880
13;comunidad-madrid;Comunidad de Madrid;01/07/2014;18420;93966;4,19563E+15;39141;10445;7205;16056;14487;20865;34449;52703;17848;13181;650624
13;comunidad-madrid;Comunidad de Madrid;01/10/2014;18360;94571;4,19563E+15;39399;10470;7729;16334;14550;21211;34009;51631;17817;11854;634368
13;comunidad-madrid;Comunidad de Madrid;01/01/2015;18160;92548;4,21279E+16;38646;10193;7919;16536;14539;20210;29293;40965;17882;15729;618113
13;comunidad-madrid;Comunidad de Madrid;01/04/2015;18120;94023;4,21279E+16;39228;10220;8187;16452;14533;22179;31135;41412;18068;15353;612421
13;comunidad-madrid;Comunidad de Madrid;01/07/2015;18140;93951;4,22623E+15;39165;10132;7731;16355;14527;20017;31363;42686;18141;18141;606728
13;comunidad-madrid;Comunidad de Madrid;01/10/2015;18280;93845;4,22623E+15;39164;9489;7352;16311;14514;18832;28493;33187;18129;12906;601036
13;comunidad-madrid;Comunidad de Madrid;01/01/2016;18470;92322;4,23947E+15;38553;9089;7214;16339;14537;16869;25248;28684;18207;16852;595344
13;comunidad-madrid;Comunidad de Madrid;01/04/2016;18650;93029;4,23947E+15;38877;9325;7128;16416;14360;17327;25211;28185;18386;16598;595133
13;comunidad-madrid;Comunidad de Madrid;01/07/2016;18780;93425;4,25402E+15;38969;10233;7193;16472;14410;18077;27995;35216;18445;15569;594922
13;comunidad-madrid;Comunidad de Madrid;01/10/2016;18970;94285;4,25402E+15;39392;9901;7230;16499;14366;17259;29515;37860;18460;16094;594710
13;comunidad-madrid;Comunidad de Madrid;01/01/2017;19770;94769;4,26593E+15;39527;10804;7554;16367;14370;20897;32580;45171;18455;19095;594499
13;comunidad-madrid;Comunidad de Madrid;01/04/2017;20260;95315;4,26593E+15;3972;10977;7915;16097;14354;20833;30211;43765;18526;19162;600672
13;comunidad-madrid;Comunidad de Madrid;01/07/2017;20760;94659;4,27861E+15;39482;10838;7786;16091;14479;21009;29093;42093;18542;18802;606844
13;comunidad-madrid;Comunidad de Madrid;01/10/2017;21120;95738;4,27861E+15;39918;11387;7814;16112;14481;23082;30826;44887;18535;18185;613017
13;comunidad-madrid;Comunidad de Madrid;01/01/2018;21640;95401;4,28849E+16;39721;11815;8054;16012;14520;22103;31917;46222;18590;21420;619190
13;comunidad-madrid;Comunidad de Madrid;01/04/2018;22210;96264;4,28849E+16;40085;11918;7917;16252;14515;21567;31110;47065;18544;23261;630899
13;comunidad-madrid;Comunidad de Madrid;01/07/2018;22830;96744;4,30008E+15;40236;11815;8396;16244;14547;21142;34394;55238;18633;23680;642608
13;comunidad-madrid;Comunidad de Madrid;01/10/2018;23310;97954;4,30008E+15;40685;11934;8159;16168;14543;20921;35601;57609;18634;21761;654317
13;comunidad-madrid;Comunidad de Madrid;01/01/2019;23610;9662;4,30961E+15;40052;11755;8039;16364;14604;20441;33011;49887;18687;29928;666026
13;comunidad-madrid;Comunidad de Madrid;01/04/2019;23980;9795;4,30961E+15;40604;11664;7901;16437;14736;22044;34134;57218;18803;20370;682357
13;comunidad-madrid;Comunidad de Madrid;01/07/2019;24420;97525;4,31973E+15;40417;11359;7928;16469;14785;20644;33469;54174;18858;17327;698688
13;comunidad-madrid;Comunidad de Madrid;01/10/2019;25080;98289;4,31973E+15;40731;10997;7734;16422;14835;20222;33387;50285;18909;26456;715019
13;comunidad-madrid;Comunidad de Madrid;01/01/2020;25400;97528;4,32833E+15;40426;10985;7837;16548;14838;20645;34564;47139;18943;28392;731350
13;comunidad-madrid;Comunidad de Madrid;01/04/2020;25110;97472;4,32833E+15;40357;10832;7526;16613;15062;18528;27389;43547;18976;18991;731790
13;comunidad-madrid;Comunidad de Madrid;01/07/2020;24590;96897;4,32846E+15;40205;10477;7321;16493;15221;20712;29080;45249;19001;15857;732231
13;comunidad-madrid;Comunidad de Madrid;01/10/2020;24650;97245;4,32846E+15;40451;10697;7516;16503;15229;21268;29005;50751;19028;19903;732672
13;comunidad-madrid;Comunidad de Madrid;01/01/2021;24710;97889;4,34472E+15;40584;11880;7753;16595;15235;24083;32594;51014;19055;21184;733112
13;comunidad-madrid;Comunidad de Madrid;01/04/2021;25070;99099;4,34472E+15;41122;12803;8173;16593;15197;28613;34780;57701;19377;24349;733727
13;comunidad-madrid;Comunidad de Madrid;01/07/2021;25770;99385;4,36576E+16;41188;15445;9155;16685;15278;28830;37722;62714;20122;26144;734342
13;comunidad-madrid;Comunidad de Madrid;01/10/2021;26340;102201;4,36576E+16;42291;16056;10610;16844;15918;30916;44256;68130;20489;23244;734958
13;comunidad-madrid;Comunidad de Madrid;01/01/2022;27470;103404;4,37825E+14;42692;16897;11247;18123;18552;30852;46977;68574;21025;26914;735573
10;comunitat-valenciana;Comunitat Valenciana;01/01/2003;9150;72735;3,99629E+15;3130;7199;7258;13499;12274;5582;20170;14539;15074;40831;350432
10;comunitat-valenciana;Comunitat Valenciana;01/04/2003;9590;73992;3,99629E+15;31754;7307;7283;13437;12272;5276;19409;15257;15072;44189;360911
10;comunitat-valenciana;Comunitat Valenciana;01/07/2003;10000;73537;4,00025E+15;31592;7244;7048;13246;12260;5412;18653;15178;15126;41706;371390
10;comunitat-valenciana;Comunitat Valenciana;01/10/2003;10380;74447;4,00025E+15;31996;7174;7054;13312;12244;5905;18173;14452;15129;42120;381870
10;comunitat-valenciana;Comunitat Valenciana;01/01/2004;10840;74258;4,00363E+15;31941;7357;7117;13427;12260;6893;17733;12628;15179;50573;392349
10;comunitat-valenciana;Comunitat Valenciana;01/04/2004;11440;75972;4,00363E+15;32514;9125;7211;13734;12408;8793;18245;13428;15218;53173;416644
10;comunitat-valenciana;Comunitat Valenciana;01/07/2004;12040;75989;4,01256E+14;32513;9282;7526;13728;12482;8193;19059;13695;15273;51734;440940
10;comunitat-valenciana;Comunitat Valenciana;01/10/2004;12500;77094;4,01256E+14;32956;10139;7735;13713;12575;8631;20314;13255;15319;50081;465236
10;comunitat-valenciana;Comunitat Valenciana;01/01/2005;13080;76657;4,01638E+15;3276;10177;7534;13922;12689;8666;19606;12534;15364;56630;489531
10;comunitat-valenciana;Comunitat Valenciana;01/04/2005;13730;7877;4,01638E+15;3346;9777;7875;14331;12849;9253;21880;17023;15556;63455;506594
10;comunitat-valenciana;Comunitat Valenciana;01/07/2005;14440;78376;4,02133E+16;33403;9545;7681;14355;12953;10604;23285;19484;15591;65726;523658
10;comunitat-valenciana;Comunitat Valenciana;01/10/2005;15040;79704;4,02133E+16;33917;9852;7837;14438;13018;11929;25389;23403;15619;58508;540721
10;comunitat-valenciana;Comunitat Valenciana;01/01/2006;15570;79818;4,02956E+14;33916;9782;8687;14736;13323;13814;25360;23056;15722;70596;557784
10;comunitat-valenciana;Comunitat Valenciana;01/04/2006;16210;81613;4,02956E+14;34524;10160;8952;15632;13604;18383;25878;26087;15860;67051;572900
10;comunitat-valenciana;Comunitat Valenciana;01/07/2006;16820;8142;4,03751E+15;34523;10600;8866;15635;13768;21471;26053;25822;16007;61789;588016
10;comunitat-valenciana;Comunitat Valenciana;01/10/2006;17370;81706;4,03751E+15;34641;11028;8685;15654;13968;21002;23814;21955;16073;59234;603133
10;comunitat-valenciana;Comunitat Valenciana;01/01/2007;17820;81699;4,04205E+16;34581;10796;8846;16343;14313;15404;22915;20353;16381;71168;618249
10;comunitat-valenciana;Comunitat Valenciana;01/04/2007;18230;83632;4,04205E+16;35261;11550;8895;16942;14678;20292;23958;24441;16701;68043;642517
10;comunitat-valenciana;Comunitat Valenciana;01/07/2007;18600;833;4,04693E+16;3520;11471;8654;16938;14712;20531;25892;28288;16870;60927;666784
10;comunitat-valenciana;Comunitat Valenciana;01/10/2007;18760;84751;4,04693E+16;3571;11052;7948;16849;14764;19879;26825;32004;17061;54039;691052
10;comunitat-valenciana;Comunitat Valenciana;01/01/2008;18780;85096;4,05311E+15;35861;10949;7755;16918;14834;16942;29123;31611;17247;48895;715320
10;comunitat-valenciana;Comunitat Valenciana;01/04/2008;18680;87089;4,05311E+15;36535;12335;8198;17221;15033;19472;30200;32321;17298;45242;722384
10;comunitat-valenciana;Comunitat Valenciana;01/07/2008;18440;87613;4,06327E+15;36783;14465;8430;17160;14988;18842;37265;41968;17341;37238;729447
10;comunitat-valenciana;Comunitat Valenciana;01/10/2008;18040;87651;4,06327E+15;36814;13274;7648;16939;14726;13057;29456;32450;17334;29525;736510
10;comunitat-valenciana;Comunitat Valenciana;01/01/2009;17400;85829;4,07506E+14;3616;11029;6287;17121;14629;8591;21798;20183;17354;31163;743574
10;comunitat-valenciana;Comunitat Valenciana;01/04/2009;17090;86965;4,07506E+14;36529;9833;6229;16638;14576;11798;22590;25403;17345;33973;743196
10;comunitat-valenciana;Comunitat Valenciana;01/07/2009;16770;86482;4,09135E+16;36373;9510;6433;16309;14544;13094;24981;33640;17277;35671;742817
10;comunitat-valenciana;Comunitat Valenciana;01/10/2009;16440;87164;4,09135E+16;36621;9548;6897;16298;14418;14870;25283;35023;17239;32854;742438
10;comunitat-valenciana;Comunitat Valenciana;01/01/2010;16120;86637;4,10928E+16;36464;9421;7655;16126;14327;18183;26699;38962;17250;29485;742060
10;comunitat-valenciana;Comunitat Valenciana;01/04/2010;15930;88099;4,10928E+16;36961;10486;8205;15934;14327;20366;28622;44638;17243;29112;738048
10;comunitat-valenciana;Comunitat Valenciana;01/07/2010;15690;87958;4,12814E+15;3696;10516;7704;15716;14331;18502;28643;43654;17249;27906;734036
10;comunitat-valenciana;Comunitat Valenciana;01/10/2010;15430;89003;4,12814E+15;3737;10684;7917;15503;14268;20960;28313;42363;17276;21371;730025
10;comunitat-valenciana;Comunitat Valenciana;01/01/2011;15150;89457;4,14427E+15;37496;11121;8414;15447;14280;24737;30715;46173;17348;22999;726013
10;comunitat-valenciana;Comunitat Valenciana;01/04/2011;15150;91331;4,14427E+15;38136;11892;8130;15556;14321;24053;34081;54266;17434;17898;725177
10;comunitat-valenciana;Comunitat Valenciana;01/07/2011;15210;90643;4,16296E+15;37941;12168;7923;15658;14255;24495;33478;54235;17417;15291;724340
10;comunitat-valenciana;Comunitat Valenciana;01/10/2011;14670;9153;4,16296E+15;38297;12053;8036;15852;14239;21453;33423;55991;17455;11037;723504
10;comunitat-valenciana;Comunitat Valenciana;01/01/2012;14220;91159;4,18049E+16;3810;11670;8016;16074;14238;23287;36679;60002;17459;12785;722668
10;comunitat-valenciana;Comunitat Valenciana;01/04/2012;13670;93214;4,18049E+16;38816;11703;7922;16036;14259;22708;37057;63074;17475;12318;716989
10;comunitat-valenciana;Comunitat Valenciana;01/07/2012;13380;92565;4,19816E+15;38651;11549;7552;16348;14272;23121;35076;57085;17492;11217;711310
10;comunitat-valenciana;Comunitat Valenciana;01/10/2012;12990;94693;4,19816E+15;39445;11168;7491;16522;14237;23409;36203;60005;17485;9203;705631
10;comunitat-valenciana;Comunitat Valenciana;01/01/2013;12530;93478;4,21791E+15;39017;11185;7369;16130;14215;24072;35073;52739;17545;9371;699952
10;comunitat-valenciana;Comunitat Valenciana;01/04/2013;12230;94364;4,21791E+15;39315;10874;7211;16631;14158;22698;34522;55771;17593;7770;668941
10;comunitat-valenciana;Comunitat Valenciana;01/07/2013;11900;94044;4,23966E+15;39253;10594;7016;16784;14208;21121;34788;53995;17601;6317;637930
10;comunitat-valenciana;Comunitat Valenciana;01/10/2013;11470;94533;4,23966E+15;3943;10698;6918;16676;14352;21014;34837;54121;17624;7039;606920
10;comunitat-valenciana;Comunitat Valenciana;01/01/2014;10790;93598;4,25943E+15;39083;10584;6794;16279;14213;21279;33485;52112;17700;8125;575909
10;comunitat-valenciana;Comunitat Valenciana;01/04/2014;10810;94646;4,25943E+15;39439;10525;6837;16112;14337;19472;32937;52149;17782;8210;566315
10;comunitat-valenciana;Comunitat Valenciana;01/07/2014;10720;93683;4,27838E+15;39141;10445;7205;16056;14487;20865;34449;52703;17848;7500;556721
10;comunitat-valenciana;Comunitat Valenciana;01/10/2014;10570;94316;4,27838E+15;39399;10470;7729;16334;14550;21211;34009;51631;17817;7669;547127
10;comunitat-valenciana;Comunitat Valenciana;01/01/2015;10350;92304;4,29397E+15;38646;10193;7919;16536;14539;20210;29293;40965;17882;8755;537533
10;comunitat-valenciana;Comunitat Valenciana;01/04/2015;10360;94153;4,29397E+15;39228;10220;8187;16452;14533;22179;31135;41412;18068;9008;529951
10;comunitat-valenciana;Comunitat Valenciana;01/07/2015;10290;93926;4,3093E+14;39165;10132;7731;16355;14527;20017;31363;42686;18141;10413;522370
10;comunitat-valenciana;Comunitat Valenciana;01/10/2015;10250;93823;4,3093E+14;39164;9489;7352;16311;14514;18832;28493;33187;18129;8028;514788
10;comunitat-valenciana;Comunitat Valenciana;01/01/2016;10200;91883;4,32365E+15;38553;9089;7214;16339;14537;16869;25248;28684;18207;9730;507206
10;comunitat-valenciana;Comunitat Valenciana;01/04/2016;10200;92913;4,32365E+15;38877;9325;7128;16416;14360;17327;25211;28185;18386;10643;499817
10;comunitat-valenciana;Comunitat Valenciana;01/07/2016;10220;93138;4,34062E+14;38969;10233;7193;16472;14410;18077;27995;35216;18445;9257;492428
10;comunitat-valenciana;Comunitat Valenciana;01/10/2016;10260;94161;4,34062E+14;39392;9901;7230;16499;14366;17259;29515;37860;18460;9911;485040
10;comunitat-valenciana;Comunitat Valenciana;01/01/2017;10220;94675;4,35487E+15;39527;10804;7554;16367;14370;20897;32580;45171;18455;11579;477651
10;comunitat-valenciana;Comunitat Valenciana;01/04/2017;10260;95133;4,35487E+15;3972;10977;7915;16097;14354;20833;30211;43765;18526;11188;481806
10;comunitat-valenciana;Comunitat Valenciana;01/07/2017;10370;94528;4,36828E+15;39482;10838;7786;16091;14479;21009;29093;42093;18542;11126;485960
10;comunitat-valenciana;Comunitat Valenciana;01/10/2017;10370;95668;4,36828E+15;39918;11387;7814;16112;14481;23082;30826;44887;18535;9232;490114
10;comunitat-valenciana;Comunitat Valenciana;01/01/2018;10440;95072;4,37928E+15;39721;11815;8054;16012;14520;22103;31917;46222;18590;12765;494269
10;comunitat-valenciana;Comunitat Valenciana;01/04/2018;10800;96209;4,37928E+15;40085;11918;7917;16252;14515;21567;31110;47065;18544;13146;501548
10;comunitat-valenciana;Comunitat Valenciana;01/07/2018;10940;96717;4,39192E+15;40236;11815;8396;16244;14547;21142;34394;55238;18633;13173;508828
10;comunitat-valenciana;Comunitat Valenciana;01/10/2018;11010;97918;4,39192E+15;40685;11934;8159;16168;14543;20921;35601;57609;18634;11857;516107
10;comunitat-valenciana;Comunitat Valenciana;01/01/2019;11160;96036;4,40387E+14;40052;11755;8039;16364;14604;20441;33011;49887;18687;13612;523386
10;comunitat-valenciana;Comunitat Valenciana;01/04/2019;11100;97603;4,40387E+14;40604;11664;7901;16437;14736;22044;34134;57218;18803;14632;532391
10;comunitat-valenciana;Comunitat Valenciana;01/07/2019;11190;96972;4,416E+15;40417;11359;7928;16469;14785;20644;33469;54174;18858;12965;541396
10;comunitat-valenciana;Comunitat Valenciana;01/10/2019;11350;97882;4,416E+15;40731;10997;7734;16422;14835;20222;33387;50285;18909;13961;550401
10;comunitat-valenciana;Comunitat Valenciana;01/01/2020;11490;96986;4,42602E+16;40426;10985;7837;16548;14838;20645;34564;47139;18943;15782;559406
10;comunitat-valenciana;Comunitat Valenciana;01/04/2020;11460;96686;4,42602E+16;40357;10832;7526;16613;15062;18528;27389;43547;18976;11582;559739
10;comunitat-valenciana;Comunitat Valenciana;01/07/2020;11500;96382;4,4395E+15;40205;10477;7321;16493;15221;20712;29080;45249;19001;11255;560072
10;comunitat-valenciana;Comunitat Valenciana;01/10/2020;11470;97036;4,4395E+15;40451;10697;7516;16503;15229;21268;29005;50751;19028;12603;560404
10;comunitat-valenciana;Comunitat Valenciana;01/01/2021;11570;97487;4,4531E+13;40584;11880;7753;16595;15235;24083;32594;51014;19055;14491;560737
10;comunitat-valenciana;Comunitat Valenciana;01/04/2021;11790;9914;4,4531E+13;41122;12803;8173;16593;15197;28613;34780;57701;19377;15925;568082
10;comunitat-valenciana;Comunitat Valenciana;01/07/2021;11770;99218;4,46691E+15;41188;15445;9155;16685;15278;28830;37722;62714;20122;16601;575426
10;comunitat-valenciana;Comunitat Valenciana;01/10/2021;12060;102488;4,46691E+15;42291;16056;10610;16844;15918;30916;44256;68130;20489;16463;582770
10;comunitat-valenciana;Comunitat Valenciana;01/01/2022;12190;103571;4,47434E+15;42692;16897;11247;18123;18552;30852;46977;68574;21025;16568;590115
11;extremadura;Extremadura;01/01/2003;6260;74354;4,05989E+15;3130;7199;7258;13499;12274;5582;20170;14539;15074;4913;8643
11;extremadura;Extremadura;01/04/2003;6480;7573;4,05989E+15;31754;7307;7283;13437;12272;5276;19409;15257;15072;4781;9006
11;extremadura;Extremadura;01/07/2003;6720;74948;4,07142E+15;31592;7244;7048;13246;12260;5412;18653;15178;15126;4031;9370
11;extremadura;Extremadura;01/10/2003;6910;76278;4,07142E+15;31996;7174;7054;13312;12244;5905;18173;14452;15129;4879;9734
